forces,lengths
75.625137050762191,6.9055827021368241
75.73503625652242,6.9224739553282149
40.272853467299321,1.8616567950947187
38.975627613941349,1.8516655861387592
38.910158589320972,1.8464935994269325
40.22276133657536,1.8565780478791718
69.594935227744813,6.7571358019203265
86.84908212561227,7.1976945784973667
97.254945966710153,7.4680216175186436
69.544573120593398,6.7611889620386743
69.53893842528754,6.7557488976863569
97.469164688932935,7.4930418044764062
87.084835556226906,7.2338738442285813
69.602807702883013,6.7626337063279207
53.844429473750289,3.653772920742306
53.778828488046777,3.6442892138737797
43.250041796473482,3.499513731588952
43.192442423948819,3.490508611530891
48.112074092751385,3.5604652335709406
55.997068990085019,3.679994895417511
52.016189849610029,3.6205695894213816
88.113338973150235,7.2351084056822605
86.826036458266287,4.1161013023655029
67.735187042250772,6.7266031055968059
97.154275060366189,7.4502563246196329
60.515600777794418,3.748317379972018
33.512933842086298,3.3518493011112303
32.778401411888282,1.8036584502898407
41.851761902880483,1.8709383660803749
51.943852638294331,3.6196917841806457
96.54755111055492,7.4315709825275302
60.200213082947734,3.7436990125018852
70.427164180306605,6.7998224341159412
75.640504280850294,3.9555953895425278
69.067497823972829,3.8615399808391735
63.709729352701714,3.793910877107566
85.892109757012832,7.1640222051747191
69.71894383576263,6.7794295965656755
100.71859342285495,7.5582721826098469
47.447541237321772,3.5590702573103665
68.001019023908825,3.8535670380210916
55.965441439497269,3.683813085808032
86.17906536647088,7.20625013889717
73.060138629359187,6.8528562420186443
24.725199643934911,1.7356427074758918
27.680590794268412,1.759045208225992
71.810375733443294,2.1126401008757227
82.140062648824014,4.0671325157898259
70.238373297941521,6.7712597985867466
88.331920372949071,7.2611327805560428
86.037776682508962,7.182348903134014
69.096893007129651,3.8709974130721192
63.727645461896778,3.7853214225383529
39.692925508321878,1.8526406634564776
40.449362094017317,1.8648643396451088
40.44539689044543,1.858338529696
39.814373483917336,1.8595934180942342
100.71629556723317,7.5590010310386875
56.010647808822092,3.6725789572039722
68.018409549624238,3.8533634947610125
47.268585438931375,3.5458204133692766
38.99816018413474,1.8531634143220641
40.226614415979142,1.8584077719181402
40.276650793411079,1.8634906787420074
38.932489622011303,1.8479834157689308
59.380227089050173,3.7366838316046431
59.363422867817697,3.7185812024736755
81.820924832965744,4.0434575264257182
76.178143070266088,3.9650429919736903
41.83490613239141,3.4744972518521462
33.886513116211198,3.3615593755749353
102.16967158567508,2.3519085953132994
123.73302191645908,2.5194037854560558
23.295915228050756,1.7238069437408914
23.152703490804015,1.7243266856274451
67.789293583264225,6.727283957455457
73.187903946729392,6.8700970046775565
98.159608077654141,7.4989195609075017
97.367505425548629,7.4751861207337997
86.973456962795254,7.2163014832486452
69.713285169699603,6.7739780296692569
69.764471585231178,6.7805532829801631
86.738989896997836,7.1802398511903425
23.150027665599278,1.7226365303143163
102.24410168010563,2.3482451614630762
23.241722906882512,1.7250504275393976
123.7677527161467,2.5199998830403412
87.946575977758144,7.2161383638334824
72.981434862309655,6.8408371571465958
33.921697876391192,3.3590564778329082
81.902229880332087,4.0577396159359642
41.885498110763791,3.4783544527824737
76.223307024935778,3.9714065859422578
96.657391346865879,7.4495353084293168
59.36208519125374,3.7272574935318254
59.381276759631305,3.7279802010947161
51.965471636906763,3.619573990320637
33.489621252870457,3.3492977998888951
41.797597344424695,1.8738965419317586
32.824199357144359,1.799247396354358
88.164614605526552,7.2420858450978844
51.980144557199822,3.6196136323846835
56.078755706638162,3.6778843857414611
48.069591281450869,3.5658196198801733
123.83360044283232,2.5138529433559866
23.31882381266329,1.7283359479753888
102.28983566673244,2.3469343885524188
23.173702936592971,1.728842296239387
53.65479407898416,3.6372485890564326
53.719773061672157,3.6467003320336606
43.241008874727392,3.4935203817712912
43.183688607885202,3.4845346629349985
33.895637861585563,3.350838350365585
81.934968898087675,4.0677111059080868
76.223729442187647,3.9807037758963877
41.856606968380099,3.4698184804363756
46.219468671366862,1.9100051650191012
38.711583450051855,1.8454659220615286
57.082219399994457,3.7030600407158953
37.506666743203091,3.4077178992661716
34.529280992375632,3.367899354962796
56.44682961376332,3.6852403029112235
42.889939548451103,3.490268343567366
69.451284487037114,3.874243308532864
60.430978630746232,3.7387845785067402
86.891957785992247,4.1400575485074809
67.664337116735652,6.71040487994975
47.411245648473717,3.5502356669939115
55.980318631672219,3.6754354578677444
68.068475519389253,3.8635669007624638
100.87042928933008,7.5775736300117638
60.463440331964215,3.7480007974796958
86.865867433312744,4.1300137370584817
46.215804742973972,1.9051689159305298
37.571036850836769,3.4166287224007212
38.704357673281024,1.8500655486972
57.010737839261573,3.6933764626704773
60.173432942917636,3.7345729018261138
70.325970301599654,6.7834017939409881
75.709550644492339,3.9658515687315603
69.756521274385719,6.7750426357102347
75.857016654882329,6.9404325075455455
75.746455844076735,6.9234842977736619
69.111015470774902,3.8767784674157211
63.745678239678121,3.7880795443945949
34.505266346432528,3.370572656959709
42.958304259283373,3.4935707786833543
69.32434399878106,3.8638192726406122
56.383472021753363,3.6752823287966394
98.106656790358471,7.4866111081286908
67.610365955320901,6.7097328541043861
27.730084040059115,1.7592071726238598
82.128637638840274,4.0611171974681888
71.855614131296164,2.1091791817810086
24.677033044006507,1.7354879892080393
60.482571516096698,3.7390896201892492
86.851330989304856,4.1260970202837477
73.108753146818316,6.8580403206226883
41.865954397850508,1.87576964168172
32.769529531398184,1.7990509676832678
33.439567790268761,3.3429626434001407
52.012486645158901,3.6291591561727685
55.996161488929552,3.6809571082622208
100.56567579216539,7.5397827726705673
47.304601165284446,3.5546365396540849
67.951401412011919,3.8433975975510983
86.032431725940995,7.1878415641050593
37.251720749394224,3.4120671583943203
37.125503370205905,3.3965710777885709
43.8913332681581,3.4953451833848179
44.089143568919397,3.5114501331639003
76.178112573867907,3.9743131934849445
41.806080198356319,3.4659703756223785
81.853298998670326,4.0533860526118612
33.860454480587727,3.3533362955710455
98.28935739095617,7.5175347247780246
40.401471460890683,1.859793796636412
39.755594709022702,1.8578072779384478
39.751648254715093,1.8544191595312436
40.493327612211594,1.8634057120812313
37.193452243591089,3.4055046845576737
37.183893140258228,3.4031183946984025
43.962094213399538,3.5045485412445783
44.018281975318757,3.5022229310696211
97.978109063740987,7.4680997486152476
70.339033647946948,6.787641354127099
102.36417679759565,2.3432785262215816
23.26462195909231,1.7295822808722205
23.171123722736308,1.7271488304943945
123.86832401139291,2.5144494261084809
60.227527742041183,3.7445420805815419
75.813561852541241,3.9668953998634811
96.722992997220246,7.4621114290971384
46.222628238985891,1.9038677625059726
38.733463840314833,1.8505318168508953
37.579791319779943,3.4110337859739071
56.979942889227061,3.6838727674963776
37.515654375071861,3.4021409268016596
57.051062792083641,3.6935251079089144
38.740820102361049,1.8459334055190073
46.225886207562624,1.9086951404545116
69.531392199110286,3.8844785146733893
34.50265429625663,3.3596527058288075
42.864248462388687,3.4817526118519622
56.510509546518392,3.6947896960434883
96.833704391691015,7.4801688169005134
32.833009272933879,1.8038562101300719
41.78321026295459,1.8690708736933159
33.562949569566648,3.3582004444539049
51.896805765687212,3.6101321335458656
69.080657689029096,3.8672875896696439
63.728173173286308,3.7966852352872147
42.932112598085425,3.4850361984323506
56.44712163576402,3.6848045176992703
34.478655485127682,3.3623208662242576
69.403932470423342,3.8740132785094965
52.029543929588762,3.6292325354539394
48.100398985306853,3.5686233270407586
55.925010980914458,3.6703631767728222
75.882636436573591,3.9771874585413505
60.200681325087167,3.7354155934538382
51.96759386389504,3.6109864582012361
48.081402191360951,3.5576736290396243
56.150854118291385,3.6875409019529903
82.161774454651848,4.0521277511555551
24.686190708795436,1.7399373263817943
71.938158546774289,2.1045201663235207
27.737218098793971,1.7637031894140907
27.687454387912311,1.7635373939177095
82.172740758955982,4.0581174411990091
24.734511438069152,1.7400948921696551
71.892788050908521,2.1079718373503837
28.21661704809647,1.7628063261275482
46.282627600248468,1.9091723767880509
38.937589710518424,3.423725237243739
38.201319325993822,1.8455312714068104
38.795663219894941,3.4296092316657152
34.511906761763505,3.3657839577851818
38.685483640594349,3.4200039958291217
34.405966703831133,3.3563903410635452
38.162807172134279,1.8405865141532876
46.270051148503043,1.9042710966281982
28.2939970531847,1.7678628100695148
39.059143809274481,3.4335049341637878
33.168231687631277,1.8012484222617635
82.507323272579725,2.1945727693461117
38.912731755448092,1.8463142037853122
68.078416974300538,2.0801446824675822
87.189754714265717,2.2297985954375017
14.471518720134499,1.6549400635028919
76.727293436380691,2.1474906533382496
14.49834567138914,1.6558489957333571
47.307751663730045,1.9166918714857026
55.797803975186554,3.6761918998580887
25.146514556772047,1.7392137021690062
32.301063666459235,1.7953732941177383
21.876076654903347,1.713058995284422
49.970276734662292,1.9376753906786686
19.238785232277223,1.692365660223454
58.791727508524289,2.0070889938818932
38.949721647870007,1.8512634293305679
68.125660158969566,2.0752824190997345
82.577544179243745,2.1896023358682584
33.187845192400317,1.8059472048079939
33.679044057197842,1.8102970369257469
181.23634187424238,2.8195851576041022
33.987800615094379,1.8135070507870266
152.32136507282937,2.7378922578873635
181.34118676836476,2.8203780773436531
33.748557350667291,1.8062872880554657
152.30176791010322,2.7446435235020097
34.054589589004316,1.8094682051705158
98.638781305355295,2.315698641330052
98.509412472229471,2.3205221687332873
102.99977266478344,2.3499369393557621
102.5737413267788,2.3525123067877804
25.175058335864083,1.7438248558826792
47.309320604779025,1.9118813304317628
55.749360308347896,3.6669104736020999
32.305420174799664,1.7999363487650759
87.298489419282234,2.2250411884022059
14.525934120726408,1.6595425150411827
14.554740441387871,1.6604710657267989
76.821526341500402,2.1428267797240497
58.820187874028584,2.0022627502019166
19.302287724664897,1.6971348021753276
49.983946052722438,1.9329073848776674
21.945113604650995,1.7179240882829971
38.670909775094785,3.4237887704474481
34.414610432714021,3.3630559451083899
39.03113882945636,3.4371107595309884
38.206118056380305,1.8422370021518644
46.256257614324923,1.9055187508105029
28.277119770278347,1.7684728234325333
38.909170352096687,3.427312809533682
46.269186401782882,1.9104284066563333
38.244883325292442,1.8471904355655198
28.199427286877647,1.7634116254854606
38.781509679078098,3.4334126353418317
34.520982250319925,3.3724773323611719
24.991552322759119,3.2320300885769671
30.407366787465275,3.3046790733043987
34.586009855532446,3.3709043149107965
27.796623462099546,3.273071903090659
27.71896845295818,3.2643032651246173
34.502084890672947,3.361816940369776
30.50684670652528,3.3138633431717004
24.924417730696064,3.2235102529227997
31.801072784449428,3.3237840065368687
28.276133187901387,3.2736828040892316
28.2620398232669,3.2747519796384394
31.809753467696151,3.3277958003007435
24.142171353054458,3.2134105404798854
24.12383892608754,3.2143942973606539
21.903143110873934,3.182024567104194
30.846118545986027,3.3098791255542981
30.294667937659227,3.3005156154979192
32.742192218718827,3.3414540360082032
28.909755009986984,3.2842583213586498
41.807269616911071,3.4626806623284927
16.399475829153882,3.1053583539564444
58.991452946852185,3.7141787373498829
49.656166408385175,3.5769214718510272
16.703917245128995,3.1098167085408215
38.479370999686743,1.8444089113630291
33.53791602934043,3.3530467846844996
25.126077566453553,1.742949177628303
43.464251193173268,1.8835583716380193
